inserttime,avgfxrate,return,predicted1,error1
2022-12-07 15:57:40,1.0510326666666667,0.0001745413689609,4.817177887331127e-05,-0.00012636959008758875
2022-12-07 16:06:01,1.0511376999999995,9.99334622642072e-05,5.414118517788666e-05,-4.579227708632054e-05
2022-12-07 16:13:04,1.051029866666667,-0.0001025872569618,4.801593739202872e-05,0.0001506031943538287
2022-12-07 16:21:24,1.0510645833333343,3.30310943278094e-05,4.998767091601621e-05,1.695657658820681e-05
2022-12-07 16:28:45,1.0508927000000012,-0.0001635326088033,4.0217087611590615e-05,0.0002037496964148906
2022-12-07 16:37:10,1.0507507166666663,-0.0001351073552368,3.214720916805163e-05,0.0001672545644048516
2022-12-07 16:44:57,1.0507314999999997,-1.828851159674216e-05,3.105631879911016e-05,4.934483039585232e-05
2022-12-07 16:53:01,1.0506317833333323,-9.49021388120499e-05,2.5385044023933006e-05,0.00012028718283598291
2022-12-07 17:00:10,1.0506036166666668,-2.680926573164628e-05,2.378597491169785e-05,5.059524064334413e-05
2022-12-07 17:07:26,1.05079285,0.000180118676855,3.4539037119830026e-05,-0.00014557963973516996
2022-12-07 17:15:28,1.0508523166666657,5.65921881420911e-05,3.792011969188934e-05,-1.8672068450201765e-05
2022-12-07 17:22:34,1.0509996500000005,0.0001402036527857,4.6294905381400894e-05,-9.390874740429909e-05
2022-12-07 17:30:03,1.051090533333333,8.647322892275102e-05,5.145800141328437e-05,-3.501522750946665e-05
2022-12-07 17:37:16,1.0508940333333336,-0.0001869486916373,4.029162049393562e-05,0.0002272403121312356
2022-12-07 17:45:00,1.050957216666668,6.012341047748309e-05,4.3882750279890385e-05,-1.6240660197592708e-05
2022-12-07 17:52:04,1.0508146666666658,-0.0001356382521968,3.5778993253470617e-05,0.0001714172454502706
2022-12-07 17:59:14,1.0508460833333335,2.9897438306231064e-05,3.7567782429878207e-05,7.670344123647143e-06
2022-12-07 18:06:27,1.051022500000001,0.0001678805958982,4.7595842964237815e-05,-0.00012028475293396218
2022-12-07 18:13:27,1.0510918999999994,6.603093653878185e-05,5.153931001221281e-05,-1.4491626526569036e-05
2022-12-07 18:20:50,1.051212966666669,0.0001151818091924,5.84234380547241e-05,-5.67583711376759e-05
2022-12-07 18:28:03,1.0512654666666654,4.9942306327263445e-05,6.140475334872463e-05,1.1462447021461181e-05
2022-12-07 18:35:04,1.0513720333333327,0.0001013698918553,6.74622439688028e-05,-3.3907647886497204e-05
2022-12-07 18:42:14,1.0513102333333335,-5.8780334686370885e-05,6.394564706520213e-05,0.000122725981751573
2022-12-07 18:49:23,1.0513740333333328,6.068617804374816e-05,6.757743115062113e-05,6.8912531068729635e-06
2022-12-07 18:56:14,1.0514029666666675,2.7519543395061463e-05,6.92171545623205e-05,4.169761116725904e-05
2022-12-07 19:03:19,1.0511578500000005,-0.0002331329418295,5.528628127944103e-05,0.00028841922310894104
2022-12-07 19:10:36,1.0513144499999998,0.0001489785763379,6.418957286197837e-05,-8.478900347592164e-05
2022-12-07 19:17:59,1.051195950000001,-0.0001127160384781,5.74545105841753e-05,0.0001701705490622753
2022-12-07 19:24:57,1.050998966666667,-0.0001873897376925,4.625425108193667e-05,0.0002336439887744367
2022-12-07 19:32:13,1.0508569333333335,-0.0001351412682963,3.8184372638406784e-05,0.00017332564093470678
2022-12-07 19:39:16,1.0506446500000002,-0.0002020097375767,2.6116821414279913e-05,0.0002281265589909799
2022-12-07 19:46:36,1.050740783333335,9.149937929549776e-05,3.1584824692145047e-05,-5.991455460335271e-05
2022-12-07 19:54:23,1.0506296666666664,-0.0001057507888067,2.5263081125549433e-05,0.00013101386993224942
2022-12-07 20:01:22,1.0503597666666642,-0.0002568935644645,9.922858794598141e-06,0.00026681642325909814
2022-12-07 20:08:21,1.0500329833333328,-0.0003111156231434,-8.649380343713347e-06,0.00030246624279968665
2022-12-07 20:17:10,1.0500478166666658,1.4126540373880211e-05,-7.802415771548113e-06,-2.1928956145428326e-05
2022-12-07 20:26:35,1.0499616999999994,-8.201213820884087e-05,-1.2701258856923233e-05,6.931087935191764e-05
2022-12-07 20:37:21,1.0501127333333349,0.000143846516816,-4.116425953516227e-06,-0.00014796294276951623
2022-12-07 20:46:08,1.0500431333333318,-6.627859828150148e-05,-8.073444434639897e-06,5.8205153846861583e-05
2022-12-07 20:53:35,1.050169383333333,0.0001202331561375,-8.979605793047085e-07,-0.00012113111671680471
2022-12-07 21:02:06,1.0500960999999995,-6.97823936752408e-05,-5.058250557758584e-06,6.47241431174822e-05
2022-12-07 21:10:04,1.0503333999999998,0.0002259793175121,8.425425431023541e-06,-0.00021755389208107648
2022-12-07 21:17:34,1.0505643999999976,0.0002199301669335,2.1556764157776344e-05,-0.00019837340277572364
2022-12-07 21:25:12,1.0504643166666656,-9.526625243726318e-05,1.586516223286708e-05,0.00011113141467013025
2022-12-07 21:33:49,1.0504132999999984,-4.856582547141333e-05,1.2965155537794999e-05,6.153098100920833e-05
2022-12-07 21:41:52,1.0503296166666674,-7.966705422626136e-05,8.208602500544657e-06,8.787565672680601e-05
2022-12-07 21:49:38,1.0503441333333323,1.3821058108651316e-05,9.03523992297778e-06,-4.785818185673535e-06
2022-12-07 21:57:18,1.0501241166666673,-0.0002094710292397,-3.465957162097766e-06,0.00020600507207760223
2022-12-07 22:04:54,1.049600383333334,-0.0004987346971857,-3.3238455802638786e-05,0.00046549624138306125
2022-12-07 22:12:46,1.0500389499999994,0.0004178415648749,-8.310594514850891e-06,-0.0004261521593897509
