inserttime,avgfxrate,return,predicted1,error1
2022-12-07 15:57:40,19.669605233333343,0.0001540456279127,-0.0001053564453125,-0.0002594020732252
2022-12-07 16:06:01,19.67287201666666,0.0001660828112493,-0.0001003759765625,-0.0002664587878118
2022-12-07 16:13:16,19.667868216666683,-0.000254350254286,-0.00010800537109375,0.00014634488319224999
2022-12-07 16:21:24,19.672706683333335,0.0002460086987238,-0.00010062744140625,-0.00034663614013004997
2022-12-07 16:28:43,19.67174289999996,-4.899088614967316e-05,3.2822265625e-05,8.181315177467316e-05
2022-12-07 16:37:07,19.667260999999986,-0.0002278344131864,-0.0001089306640625,0.0001189037491239
2022-12-07 16:44:55,19.668094816666667,4.2396176401207286e-05,-0.0001561474609375,-0.00019854363733870728
2022-12-07 16:53:01,19.667883183333338,-1.0760235564338349e-05,-0.00015647216796875,-0.00014571193240441166
2022-12-07 17:00:10,19.66741133333332,-2.3990888883326183e-05,-0.000108701171875,-8.471028299167382e-05
2022-12-07 17:07:30,19.670877200000053,0.0001762238358671,-0.00010341796875,-0.0002796418046171
2022-12-07 17:15:28,19.671286899999952,2.082774427056354e-05,-0.00010279052734375,-0.00012361827161431354
2022-12-07 17:22:36,19.66743626666664,-0.0001957489285215,2.625732421875e-05,0.00022200625274025
2022-12-07 17:30:02,19.66933924999997,9.675807805003212e-05,-0.00010576171875,-0.0002025197968000321
2022-12-07 17:37:16,19.664996600000013,-0.0002207827088019,2.253662109375e-05,0.00024331932989565
2022-12-07 17:45:00,19.66391979999997,-5.475719228156438e-05,2.08935546875e-05,7.565074696906438e-05
2022-12-07 17:52:08,19.663907550000012,-6.229683643675604e-07,-0.00016253173828125,-0.00016190876991688244
2022-12-07 17:59:11,19.662909583333334,-5.075118788774437e-05,-2.913330078125e-05,2.1617887106494365e-05
2022-12-07 18:06:24,19.67245386666665,0.0004853952713794,-1.45849609375e-05,-0.0004999802323169
2022-12-07 18:13:27,19.67017653333331,-0.000115762545373,3.04345703125e-05,0.0001461971156855
2022-12-07 18:20:50,19.66143836666669,-0.0004442342778067,-0.0001178076171875,0.0003264266606192
2022-12-07 18:27:35,19.671964950000024,0.0005353923317826,3.31591796875e-05,-0.0005022331520951
2022-12-07 18:34:58,19.675961999999995,0.0002031850915823,-9.56640625e-05,-0.0002988491540823
2022-12-07 18:42:14,19.679419899999964,0.0001757423601432,-9.039306640625e-05,-0.00026613542654945003
2022-12-07 18:49:23,19.67987230000005,2.2988482505300804e-05,-8.97021484375e-05,-0.0001126906309428008
2022-12-07 18:56:12,19.681084599999917,6.16010094671106e-05,-8.78564453125e-05,-0.0001494574547796106
2022-12-07 19:03:18,19.682799349999964,8.712680397965343e-05,4.968017578125e-05,-3.744662819840343e-05
2022-12-07 19:10:34,19.686967566666688,0.000211769504561,5.603271484375e-05,-0.00015573678971725
2022-12-07 19:17:59,19.69039293333334,0.0001739915837749,-0.0001221533203125,-0.0002961449040874
2022-12-07 19:24:57,19.699524699999994,0.0004637676199542,7.517578125e-05,-0.0003885918387042
2022-12-07 19:32:08,19.70058320000001,5.373226086094092e-05,-5.81298828125e-05,-0.00011186214367344092
2022-12-07 19:39:15,19.700185933333312,-2.016522367210557e-05,-5.87353515625e-05,-3.8570127890394426e-05
2022-12-07 19:46:34,19.69644051666665,-0.000190120879028,7.04736328125e-05,0.0002605945118405
2022-12-07 19:54:24,19.69719011666665,3.805763784416611e-05,-0.0001117919921875,-0.0001498496300316661
2022-12-07 20:01:20,19.70620566666665,0.0004577074164691,3.687255859375e-05,-0.00042083485787535
2022-12-07 20:08:20,19.72154301666667,0.0007783005140333,-7.46630859375e-05,-0.0008529635999708
2022-12-07 20:17:09,19.71801161666665,-0.000179063068089,5.4873046875e-05,0.00023393611496399998
2022-12-07 20:26:37,19.71536580000001,-0.0001341827319141,-8.407958984375e-05,5.0103142070349996e-05
2022-12-07 20:37:20,19.720153666666665,0.0002428494969466,-2.8291015625e-05,-0.00027114051257160003
2022-12-07 20:46:07,19.716370200000007,-0.0001918578693964,-3.406005859375e-05,0.00015779781080265
2022-12-07 20:53:34,19.711113516666657,-0.000266615166992,-4.20751953125e-05,0.0002245399716795
2022-12-07 21:02:05,19.711987166666677,4.432271161535912e-05,-4.07421875e-05,-8.506489911535912e-05
2022-12-07 21:10:04,19.707525966666665,-0.0002263191408503,-4.75439453125e-05,0.0001787751955378
2022-12-07 21:17:34,19.705665450000005,-9.440640442659543e-05,-5.0380859375e-05,4.402554505159544e-05
