inserttime,avgfxrate,stdfxrate,prev_avg,min_val,max_val,vol_val,fd,return
2022-12-06 01:17:39,4.490950788333335,0.0005353132168781896,4.490950788333335,4.4890355,4.492428,0.0033925000000003536,,0
2022-12-06 01:24:02,4.492374169999999,0.0011826941719853795,4.492374169999999,4.490072,4.494727,0.00465500000000052,11600.429645541131,0.00031694439190053985
2022-12-06 01:30:23,4.492708281666669,0.0004726589058735554,4.492708281666669,4.4914905,4.4939595,0.0024689999999996104,8100.445524505126,7.437307179383711e-05
2022-12-06 01:36:36,4.490762135000002,0.0005606743126729959,4.490762135000002,4.4899345,4.493487,0.0035524999999996254,15763.546798031219,-0.00043317895235001254
2022-12-06 01:42:56,4.49019537,0.0010319370961131412,4.49019537,4.489103,4.494375,0.005271999999999721,11001.517450683434,-0.00012620686265808604
2022-12-06 01:49:05,4.493140011666668,0.0009326517140728901,4.493140011666668,4.491354,4.4951645,0.003810499999999273,9710.011809475676,0.0006557936624186656
2022-12-06 01:55:21,4.496614458333335,0.0008431095895734483,4.496614458333335,4.4945035,4.497943,0.0034394999999998177,14536.99665649154,0.0007732780767226005
2022-12-06 02:01:49,4.502557914999997,0.001368668136731215,4.502557914999997,4.4974965000000005,4.5064855,0.008988999999999692,11124.707976416,0.0013217625664231414
2022-12-06 02:08:13,4.503001723333337,0.0008151899475731495,4.503001723333337,4.501354,4.505063,0.0037089999999997403,4313.8312213537665,9.856804547944798e-05
2022-12-06 02:14:34,4.501127681666673,0.0019382361571369982,4.501127681666673,4.49718,4.504212,0.007031999999999705,10665.529010239356,-0.00041617609359398004
2022-12-06 02:20:54,4.49683989,0.0007537228192074032,4.49683989,4.494598,4.4994325,0.004834500000000297,7653.325059467934,-0.000952603873944027
2022-12-06 02:27:07,4.497030838333332,0.000536729788550056,4.497030838333332,4.495839999999999,4.498631,0.00279100000000021,7882.479398064616,4.246278230995126e-05
2022-12-06 02:33:21,4.497515256666662,0.0016198810412336225,4.497515256666662,4.4927235,4.4999044999999995,0.007180999999999216,14204.149839856724,0.00010771959338162743
2022-12-06 02:39:45,4.495112173333331,0.001369326724666223,4.495112173333331,4.491804,4.497275,0.005471000000000004,5666.24017547066,-0.0005343135478572115
2022-12-06 02:46:13,4.491776183333335,0.000663943685196731,4.491776183333335,4.490477,4.494206,0.0037289999999998713,8849.5575221242,-0.000742137208451872
2022-12-06 02:52:43,4.488613231666665,0.0016601729265302103,4.488613231666665,4.485898000000001,4.492972,0.007073999999999359,10602.20525869477,-0.0007041650201552028
2022-12-06 02:59:10,4.48637864166667,0.001132508158850695,4.48637864166667,4.4835355,4.4891325,0.005596999999999852,5360.014293371591,-0.0004978352744296096
2022-12-06 03:05:41,4.485140263333335,0.002161069327002063,4.485140263333335,4.4807645,4.48905,0.008285499999999502,7120.873815702558,-0.00027603072148968795
2022-12-06 03:12:44,4.482108663333326,0.0008368166527721597,4.482108663333326,4.4806425,4.4846319999999995,0.003989499999999424,5263.817520993365,-0.0006759208903214373
2022-12-06 03:19:47,4.478952855000004,0.0017779692066533807,4.478952855000004,4.4761,4.4824435000000005,0.0063435000000007236,9931.42586899863,-0.0007040900991846004
2022-12-06 03:26:18,4.480050884999997,0.0011307978644786033,4.480050884999997,4.478166,4.4829605,0.004794500000000035,6048.5973511314605,0.0002451532837117619
2022-12-06 03:32:43,4.486251589999996,0.0028242554472529195,4.486251589999996,4.48125,4.49236,0.01110999999999951,9000.900090009398,0.0013840702168717866
2022-12-06 03:39:19,4.489177835,0.0009986604532796922,4.489177835,4.486806,4.4917929999999995,0.004986999999999853,3809.905754963016,0.0006522694818379161
2022-12-06 03:45:57,4.48192417,0.002963804969814442,4.48192417,4.4771920000000005,4.488537,0.011344999999999494,8461.877479066045,-0.0016158114618329586
2022-12-06 03:52:41,4.4817916233333355,0.002440110039486944,4.4817916233333355,4.477292,4.4871355,0.009843499999999672,3454.055976024903,-2.9573607592879814e-05
2022-12-06 03:59:14,4.485252456666664,0.0006426390443007344,4.485252456666664,4.48365,4.486779,0.0031290000000003815,6391.818472354606,0.0007721986259490892
2022-12-06 04:06:14,4.483637106666666,0.0015938891667475208,4.483637106666666,4.48107,4.486718,0.005647999999999875,12570.82152974532,-0.00036014695172777584
2022-12-06 04:12:50,4.481154443333339,0.0014335733192485124,4.481154443333339,4.4786,4.48395,0.005349999999999966,6915.887850467334,-0.0005537163856626895
2022-12-06 04:19:16,4.4856413866666704,0.0009955114358384182,4.4856413866666704,4.481937,4.4875785,0.005641499999999411,8508.375432066829,0.0010012918300565856
2022-12-06 04:25:39,4.4850760416666695,0.0006304691867294466,4.4850760416666695,4.483603499999999,4.4874495,0.0038460000000011263,6760.270410814453,-0.0001260343730734687
2022-12-06 04:32:12,4.484367495,0.0005035916676243621,4.484367495,4.483399,4.486256,0.0028569999999996654,10150.507525377458,-0.0001579787410708743
2022-12-06 04:38:38,4.4823476083333285,0.0015272435360780487,4.4823476083333285,4.4787475,4.4854155,0.00666800000000034,13797.240551888917,-0.0004504284425671075
2022-12-06 04:45:04,4.479130794999999,0.0009946998919566513,4.479130794999999,4.47705,4.482259,0.005208999999999797,5951.238241505319,-0.000717662621111572
2022-12-06 04:51:39,4.480469656666668,0.0012043911958458083,4.480469656666668,4.4778865,4.483005,0.005118500000000026,7424.050014652693,0.00029891104500983636
2022-12-06 04:58:07,4.477304004999995,0.0011557775448815802,4.477304004999995,4.4740015,4.48025,0.006248499999999879,8001.920460910774,-0.0007065446056447253
