inserttime,avgfxrate,stdfxrate,prev_avg,min_val,max_val,vol_val,fd,return
2022-12-06 01:17:38,1.1617684500000012,0.00016931204740949085,1.1617684500000012,1.1614,1.162,0.0005999999999999339,,0
2022-12-06 01:24:02,1.1617945333333342,6.733668876920781e-05,1.1617945333333342,1.1616,1.16195,0.0003500000000000725,65714.2857142721,2.2451404436901672e-05
2022-12-06 01:30:23,1.1617735500000008,7.452736809600112e-05,1.1617735500000008,1.1616499999999998,1.162,0.0003500000000000725,111428.57142854836,-1.8061139669104433e-05
2022-12-06 01:36:36,1.1618443500000013,6.67157964176296e-05,1.1618443500000013,1.1616,1.162,0.00039999999999995595,110000.00000001212,6.0941308226961734e-05
2022-12-06 01:42:58,1.1619611166666672,7.521320680008349e-05,1.1619611166666672,1.1617,1.1621000000000001,0.000400000000000178,97499.99999995662,0.00010050112707948781
2022-12-06 01:49:04,1.161564799999999,0.00022158888082893206,1.161564799999999,1.1611,1.1619000000000002,0.0008000000000001339,107499.999999982,-0.0003410756702472132
2022-12-06 01:55:20,1.161586016666667,0.00014734171731418816,1.161586016666667,1.1612,1.1619,0.0006999999999999229,48571.42857143392,1.8265590234818735e-05
2022-12-06 02:01:49,1.1617077333333332,7.603485969287522e-05,1.1617077333333332,1.1615,1.16191,0.00041000000000002146,53658.53658536304,0.00010478489317179853
2022-12-06 02:08:12,1.1614636833333334,0.0001609981918578367,1.1614636833333334,1.1612,1.1618,0.0005999999999999339,96666.66666667731,-0.00021007865661664055
2022-12-06 02:14:34,1.1616984833333337,0.000173317375830488,1.1616984833333337,1.16137,1.1621000000000001,0.0007300000000001194,65753.42465752349,0.00020215871005665038
2022-12-06 02:20:54,1.1620646666666665,9.287162835548777e-05,1.1620646666666665,1.1618,1.1622599999999998,0.00045999999999990493,65217.39130436131,0.00031521374830594
2022-12-06 02:27:06,1.162799783333332,0.0002921381271590831,1.162799783333332,1.16205,1.1632,0.0011499999999999844,86086.9565217403,0.000632595317413807
2022-12-06 02:33:21,1.1632495500000004,0.0001753259196286856,1.1632495500000004,1.1629,1.1638,0.0008999999999999009,37777.777777781936,0.00038679631103748213
2022-12-06 02:39:45,1.1638293333333334,0.00011313807036290276,1.1638293333333334,1.1635499999999999,1.1641,0.0005500000000000504,67272.72727272111,0.0004984169848447159
2022-12-06 02:46:13,1.163686800000001,9.294922553968696e-05,1.163686800000001,1.1634,1.1639,0.0004999999999999449,72000.00000000793,-0.00012246927384468138
2022-12-06 02:52:42,1.1632570166666665,0.00027644333859532856,1.1632570166666665,1.1627299999999998,1.16384,0.0011100000000001664,79279.2792792674,-0.00036932904397852774
2022-12-06 02:59:10,1.163043099999999,0.00013936270380090365,1.163043099999999,1.1627,1.16336,0.0006599999999998829,34848.48484849103,-0.0001838945852916165
2022-12-06 03:05:41,1.1629626666666664,0.00010996300178435397,1.1629626666666664,1.1626,1.1633,0.0006999999999999229,58571.42857143502,-6.915765489054551e-05
2022-12-06 03:12:43,1.1629259999999995,8.940531883948722e-05,1.1629259999999995,1.16272,1.16322,0.0004999999999999449,54000.000000005944,-3.1528670453371003e-05
2022-12-06 03:19:47,1.1628548666666663,0.00011197444564339067,1.1628548666666663,1.1625,1.1631200000000002,0.0006200000000000649,79032.25806450786,-6.116754921052192e-05
2022-12-06 03:26:17,1.162794616666666,0.0001135138215423984,1.162794616666666,1.16252,1.1630500000000001,0.0005300000000001415,62264.15094337961,-5.181214072992026e-05
2022-12-06 03:32:42,1.1626934500000004,0.00010207224554713327,1.1626934500000004,1.1623299999999999,1.1629,0.0005700000000001815,73684.21052629233,-8.700304010326319e-05
2022-12-06 03:39:18,1.1618573666666685,0.00020622437748347958,1.1618573666666685,1.16144,1.16232,0.0008799999999999919,98863.63636363727,-0.0007190918064704409
2022-12-06 03:45:58,1.16150745,0.00020655539516289603,1.16150745,1.1610900000000002,1.1619199999999998,0.0008299999999996643,43373.493975921156,-0.0003011700719102927
2022-12-06 03:52:41,1.1611688499999995,0.00016817859843005088,1.1611688499999995,1.16085,1.16162,0.0007700000000001594,46753.24675323707,-0.00029151771691220905
2022-12-06 03:59:13,1.1615974500000013,0.00014393507280694397,1.1615974500000013,1.1612900000000002,1.16196,0.0006699999999999484,61194.02985075098,0.0003691108317294059
2022-12-06 04:06:14,1.1608100833333346,0.0002517694764789966,1.1608100833333346,1.1604100000000002,1.1617,0.0012899999999997913,58914.72868218007,-0.0006778309186772724
2022-12-06 04:12:50,1.1612103333333348,0.00025096413864368774,1.1612103333333348,1.1608,1.1617000000000002,0.0009000000000001229,29999.999999995904,0.00034480231154683933
2022-12-06 04:19:15,1.1616860333333334,0.00011446443075725694,1.1616860333333334,1.1614499999999999,1.16198,0.0005300000000001415,64150.943396209295,0.0004096587726989181
2022-12-06 04:25:38,1.1613053333333334,0.0001312859814245832,1.1613053333333334,1.161,1.1616,0.0005999999999999339,85000.00000000936,-0.00032771333137890434
2022-12-06 04:32:12,1.1612474000000013,7.497428767724278e-05,1.1612474000000013,1.161,1.1615,0.0004999999999999449,64000.00000000705,-4.9886392208207375e-05
2022-12-06 04:38:38,1.1609823333333342,0.00012642983786233887,1.1609823333333342,1.1607,1.1613,0.0005999999999999339,78333.33333334196,-0.00022826028860605853
2022-12-06 04:45:04,1.1605731999999993,0.00016260708331788877,1.1605731999999993,1.1602000000000001,1.1609,0.0006999999999999229,74285.71428572247,-0.000352402721030427
