inserttime,avgfxrate,stdfxrate,prev_avg,min_val,max_val,vol_val,fd,return
2022-12-06 01:17:34,19.73841624999998,0.0009113362717278131,19.73841624999998,19.734365,19.74225,0.007884999999998143,,0
2022-12-06 01:24:01,19.74314459999998,0.004346660195619812,19.74314459999998,19.732245,19.7495,0.01725500000000224,5042.016806722035,0.00023955062757381095
2022-12-06 01:30:22,19.74890163333332,0.0019916372398624017,19.74890163333332,19.74192,19.752609999999997,0.010689999999996758,2151.543498597472,0.00029159657440480755
2022-12-06 01:36:35,19.746939966666677,0.0021633480800078804,19.746939966666677,19.7435,19.752270000000003,0.008770000000001943,3648.8027366012443,-9.9330418625942e-05
2022-12-06 01:42:59,19.743779166666688,0.0005737947719846002,19.743779166666688,19.7425,19.74587,0.003370000000000317,5934.71810088965,-0.00016006530659052506
2022-12-06 01:49:05,19.745107966666687,0.0012248992992076745,19.745107966666687,19.74287,19.75132,0.008449999999999847,11715.97633136116,6.730221143493037e-05
2022-12-06 01:55:16,19.75014388333331,0.0012870526477640554,19.75014388333331,19.74167,19.75108,0.009410000000002583,4675.876726885008,0.0002550462967902082
2022-12-06 02:01:47,19.751319400000014,0.0006816345984121109,19.751319400000014,19.749885,19.753059999999998,0.0031749999999988177,4094.4881889779026,5.951939761298553e-05
2022-12-06 02:08:10,19.752533616666668,0.0028329427961063147,19.752533616666668,19.7479,19.762315,0.014414999999999623,9920.221990981876,6.147521803801903e-05
2022-12-06 02:14:33,19.75712803333333,0.0014677075721272902,19.75712803333333,19.754730000000002,19.7589,0.004169999999998453,4076.7386091142225,0.00023259885318136045
2022-12-06 02:20:54,19.74967201666666,0.003669340455857279,19.74967201666666,19.743000000000002,19.757330000000003,0.014330000000001064,7048.150732728018,-0.00037738362853598114
2022-12-06 02:27:06,19.75032033333333,0.002695055156493505,19.75032033333333,19.7462,19.75428,0.008079999999999643,2599.0099009902137,3.282670548263513e-05
2022-12-06 02:33:15,19.749227583333315,0.0025280618859885424,19.749227583333315,19.745649999999998,19.75376,0.00811000000000206,4932.182490750905,-5.53282165338588e-05
2022-12-06 02:39:45,19.743120650000005,0.005948935038121863,19.743120650000005,19.73012,19.750999999999998,0.020879999999998233,4885.057471264781,-0.0003092239080005274
2022-12-06 02:46:13,19.724742966666643,0.0030107898827298136,19.724742966666643,19.721269999999997,19.731299999999997,0.010030000000000427,4087.7367896309324,-0.0009308398433639934
2022-12-06 02:52:41,19.718402633333337,0.0035884801841908056,19.718402633333337,19.71257,19.7253,0.01273000000000124,3927.7297721912905,-0.00032144060604593586
2022-12-06 02:59:09,19.71131406666663,0.0024138139852538268,19.71131406666663,19.70562,19.71435,0.008729999999999905,4581.901489118034,-0.0003594899038486509
2022-12-06 03:05:40,19.701744883333333,0.007681870345804893,19.701744883333333,19.68905,19.715,0.02594999999999814,4470.134874759472,-0.00048546653464773563
2022-12-06 03:12:41,19.704514699999997,0.004510077353636767,19.704514699999997,19.697560000000003,19.71083,0.01326999999999856,1507.15900527522,0.00014058737858325403
2022-12-06 03:19:45,19.712537216666682,0.002831098502730607,19.712537216666682,19.70689,19.7182,0.011309999999998155,3625.110521662837,0.0004071410429958453
2022-12-06 03:26:17,19.721898533333327,0.003490725003834715,19.721898533333327,19.714019999999998,19.72757,0.013550000000002171,3911.4391143905173,0.00047489151516884467
2022-12-06 03:32:42,19.731116483333334,0.006698064142764777,19.731116483333334,19.72205,19.742559999999997,0.02050999999999803,2925.4022428086673,0.0004673966851835917
2022-12-06 03:39:19,19.73872508333331,0.0030947195954242534,19.73872508333331,19.733469999999997,19.74358,0.010110000000004504,2373.8872403550254,0.0003856142659946846
2022-12-06 03:45:57,19.730616666666663,0.00292110370895728,19.730616666666663,19.725990000000003,19.7381,0.01210999999999629,4128.819157722157,-0.0004107872536050628
2022-12-06 03:52:40,19.72871713333334,0.0021376436051949604,19.72871713333334,19.72491,19.7336,0.008689999999997866,3107.019562716528,-9.627338898795702e-05
2022-12-06 03:59:14,19.730853466666687,0.005915009024062266,19.730853466666687,19.71964,19.738100000000003,0.018460000000004584,4550.379198265392,0.00010828546625250783
2022-12-06 04:06:12,19.72423776666665,0.0027348713100431694,19.72423776666665,19.720129999999997,19.72963,0.009500000000002728,2421.052631578252,-0.000335297204006568
2022-12-06 04:12:49,19.718454466666675,0.0036010260590303485,19.718454466666675,19.70836,19.7235,0.015140000000002374,4359.31307793855,-0.0002932077816335019
2022-12-06 04:19:16,19.729940616666667,0.004567032496321874,19.729940616666667,19.72124,19.736919999999998,0.01567999999999614,3061.2244897966716,0.0005825076209400413
2022-12-06 04:25:36,19.723219716666673,0.00405446452836394,19.723219716666673,19.713435,19.729,0.015564999999998719,2698.3617089626377,-0.0003406447150842782
2022-12-06 04:32:12,19.71552783333335,0.004354203036818941,19.71552783333335,19.70917,19.72194,0.012769999999999726,2819.107282693874,-0.0003899912612555101
2022-12-06 04:38:34,19.711690350000016,0.005117543597182574,19.711690350000016,19.70471,19.72226,0.017549999999999955,3076.923076923085,-0.0001946426880261815
2022-12-06 04:45:03,19.70425081666666,0.0032250585148909682,19.70425081666666,19.6963,19.71076,0.014459999999999695,2420.470262793965,-0.0003774173194311626
2022-12-06 04:51:34,19.712754099999973,0.003539759338889462,19.712754099999973,19.70505,19.7188,0.013750000000001705,2909.0909090905484,0.00043154563004847685
2022-12-06 04:58:06,19.696513433333333,0.007377567976171519,19.696513433333333,19.68714,19.713949999999997,0.026809999999997558,2872.0626631856403,-0.0008238659389881979
