inserttime,avgfxrate,stdfxrate,prev_avg,min_val,max_val,vol_val,fd,return
2022-12-06 01:17:38,1.3597430166666664,0.0001546183662640992,1.3597430166666664,1.35935,1.35999,0.0006399999999999739,,0
2022-12-06 01:24:01,1.3598648333333334,0.00026537625000953093,1.3598648333333334,1.35944,1.36035,0.0009099999999999664,60439.56043956267,8.958800683207252e-05
2022-12-06 01:30:21,1.3598651666666661,7.756196501473103e-05,1.3598651666666661,1.359655,1.36015,0.0004949999999999122,42424.242424249955,2.4512240080267207e-07
2022-12-06 01:36:36,1.3595882999999993,7.125565165639766e-05,1.3595882999999993,1.359435,1.35985,0.0004150000000000542,81927.71084336279,-0.0002035986165786434
2022-12-06 01:42:58,1.359268766666666,0.00013911381816183506,1.359268766666666,1.35895,1.35955,0.0005999999999999339,101666.66666667786,-0.00023502212642844385
2022-12-06 01:49:05,1.3594043333333339,0.00022001494831144623,1.3594043333333339,1.3590499999999999,1.35985,0.0008000000000001339,64999.999999989115,9.973499722226236e-05
2022-12-06 01:55:21,1.3599691500000013,9.262988260005993e-05,1.3599691500000013,1.359815,1.3602249999999998,0.0004099999999997994,100000.00000004892,0.0004154883523744919
2022-12-06 02:01:49,1.3598480000000004,0.00017632015195835328,1.3598480000000004,1.3595350000000002,1.360185,0.0006499999999998174,96923.07692310415,-8.908290309445797e-05
2022-12-06 02:08:13,1.3605057666666673,0.00020962000710846845,1.3605057666666673,1.3601450000000002,1.3611,0.0009549999999998171,80628.27225132434,0.00048370602204580787
2022-12-06 02:14:33,1.3605696833333327,0.00018752163680436546,1.3605696833333327,1.360005,1.3608799999999999,0.0008749999999999591,40000.00000000187,4.6980077726525914e-05
2022-12-06 02:20:54,1.3601860000000003,0.000124507054775887,1.3601860000000003,1.35995,1.36055,0.0005999999999999339,46666.66666667181,-0.0002820019716978985
2022-12-06 02:27:06,1.3596110499999992,0.00026393025232748795,1.3596110499999992,1.3591799999999998,1.36015,0.0009700000000001374,69072.16494844382,-0.00042269954256343186
2022-12-06 02:33:20,1.3597934500000002,0.00011994360784779311,1.3597934500000002,1.359565,1.36005,0.0004850000000000687,39175.257731953214,0.00013415601469333918
2022-12-06 02:39:45,1.3597865000000007,0.00020716533232274047,1.3597865000000007,1.359395,1.3602500000000002,0.0008550000000002722,80701.75438593922,-5.111070361094887e-06
2022-12-06 02:46:12,1.3594234500000006,9.048003253550355e-05,1.3594234500000006,1.3592499999999998,1.35975,0.000500000000000167,49999.9999999833,-0.00026699044298500625
2022-12-06 02:52:43,1.359773983333335,0.00016501813943735433,1.359773983333335,1.359435,1.360115,0.0006800000000000139,80882.35294117482,0.0002578544112465157
2022-12-06 02:59:09,1.359436116666667,0.00030710946550302037,1.359436116666667,1.3589250000000002,1.359855,0.0009299999999998754,56989.24731183559,-0.00024847266590567935
2022-12-06 03:05:41,1.358617599999999,0.00028963459853561407,1.358617599999999,1.358115,1.3592499999999998,0.001134999999999886,49339.207048463104,-0.0006021001330133123
2022-12-06 03:12:44,1.3586292666666655,0.00013752760339123536,1.3586292666666655,1.358295,1.3590499999999999,0.0007549999999998391,34437.086092722566,8.587159967985887e-06
2022-12-06 03:19:47,1.3586233833333339,0.00016194357699310155,1.3586233833333339,1.358345,1.359105,0.0007600000000000939,52631.578947361915,-4.330344911573172e-06
2022-12-06 03:26:17,1.3601334166666692,0.00047472813172634966,1.3601334166666692,1.359045,1.360905,0.0018599999999999728,53763.440860215844,0.0011114436508743966
2022-12-06 03:32:42,1.3613956833333332,0.0002671059747141143,1.3613956833333332,1.360795,1.36185,0.0010550000000000281,34123.22274881425,0.0009280462131115366
2022-12-06 03:39:18,1.361605166666666,0.00015990477587211384,1.361605166666666,1.3613149999999998,1.361975,0.000660000000000105,36363.63636363058,0.00015387395148771366
2022-12-06 03:45:58,1.360841366666669,0.00036833935234215206,1.360841366666669,1.3600949999999998,1.36165,0.0015550000000001951,59807.07395497642,-0.0005609555682480523
2022-12-06 03:52:40,1.3606626166666673,0.0001678500776011883,1.3606626166666673,1.36017,1.361055,0.0008849999999998026,24858.757062152436,-0.00013135256201059805
2022-12-06 03:59:14,1.3607373166666679,0.00011883020849258554,1.3607373166666679,1.3604349999999998,1.36105,0.0006150000000002542,43902.43902437209,5.4899722448124033e-05
2022-12-06 04:06:13,1.361075500000002,0.00023126614559926137,1.361075500000002,1.3607049999999998,1.361645,0.0009400000000001629,64893.617021265345,0.0002485294767712201
2022-12-06 04:12:50,1.3603672333333348,0.00022046055219123402,1.3603672333333348,1.3599350000000001,1.3609499999999999,0.001014999999999766,47290.640394099566,-0.0005203727983255479
2022-12-06 04:19:16,1.3606125500000001,0.00018175679522012742,1.3606125500000001,1.360315,1.361015,0.000700000000000145,38571.42857142058,0.00018033120811376845
2022-12-06 04:25:39,1.3605440499999992,0.00022312432044621462,1.3605440499999992,1.360125,1.36105,0.0009250000000000647,55135.135135131284,-5.0344971462239595e-05
2022-12-06 04:32:12,1.360394216666666,0.00012071818139764868,1.360394216666666,1.36005,1.3606500000000001,0.000600000000000156,41666.66666665584,-0.00011012751357310524
2022-12-06 04:38:38,1.3601784166666673,0.00021731312208960553,1.3601784166666673,1.359765,1.3607049999999998,0.0009399999999999409,64893.617021280676,-0.0001586304891294932
2022-12-06 04:45:04,1.360049483333335,0.00012786378251282535,1.360049483333335,1.3598249999999998,1.360365,0.000540000000000207,40740.74074072512,-9.479148599363568e-05
