inserttime,avgfxrate,return,predicted2,error2
2022-12-07 15:57:40,1.0510326666666667,0.0001745413689609,1.660766754542501e-10,-0.00017454120288422457
2022-12-07 16:06:01,1.0511376999999995,9.99334622642072e-05,1.6597330253052408e-10,-9.993329629090467e-05
2022-12-07 16:13:04,1.051029866666667,-0.0001025872569618,1.660793741798411e-10,0.00010258742304117418
2022-12-07 16:21:24,1.0510645833333343,3.30310943278094e-05,1.6604522943431986e-10,-3.303092828257997e-05
2022-12-07 16:28:45,1.0508927000000012,-0.0001635326088033,1.6621442779528783e-10,0.0001635327750177278
2022-12-07 16:37:10,1.0507507166666663,-0.0001351073552368,-3.182709623284413e-09,0.00013510417252717672
2022-12-07 16:44:57,1.0507314999999997,-1.828851159674216e-05,-1.2026352191147405e-09,1.8287308961523045e-05
2022-12-07 16:53:01,1.0506317833333323,-9.49021388120499e-05,1.664712760700167e-10,9.490230528332597e-05
2022-12-07 17:00:10,1.0506036166666668,-2.680926573164628e-05,1.664989673412986e-10,2.680943223061362e-05
2022-12-07 17:07:26,1.05079285,0.000180118676855,1.6631275527551754e-10,-0.0001801185105422447
2022-12-07 17:15:28,1.0508523166666657,5.65921881420911e-05,-1.202754080376641e-09,-5.659339089617148e-05
2022-12-07 17:22:34,1.0509996500000005,0.0001402036527857,1.661091774972377e-10,-0.0001402034866765225
2022-12-07 17:30:03,1.051090533333333,8.647322892275102e-05,-1.2029885174953749e-09,-8.647443191126851e-05
2022-12-07 17:37:16,1.0508940333333336,-0.0001869486916373,1.6621313710043987e-10,0.0001869488578504371
2022-12-07 17:45:00,1.050957216666668,6.012341047748309e-05,1.6615094907595104e-10,-6.0123244326534014e-05
2022-12-07 17:52:04,1.0508146666666658,-0.0001356382521968,-1.2027170022337382e-09,0.00013563704947979776
2022-12-07 17:59:14,1.0508460833333335,2.9897438306231064e-05,1.6626030613033537e-10,-2.9897272045924933e-05
2022-12-07 18:06:27,1.051022500000001,0.0001678805958982,1.6608664900534738e-10,-0.000167880429811551
2022-12-07 18:13:27,1.0510918999999994,6.603093653878185e-05,1.6601835951430472e-10,-6.603077052042233e-05
2022-12-07 18:20:50,1.051212966666669,0.0001151818091924,1.658991462447185e-10,-0.00011518164329325376
2022-12-07 18:28:03,1.0512654666666654,4.9942306327263445e-05,1.658475184508031e-10,-4.9942140479744994e-05
2022-12-07 18:35:04,1.0513720333333327,0.0001013698918553,1.6574262016043866e-10,-0.00010136972611267984
2022-12-07 18:42:14,1.0513102333333335,-5.8780334686370885e-05,1.658035174900798e-10,5.8780500489888374e-05
2022-12-07 18:49:23,1.0513740333333328,6.068617804374816e-05,1.6574062545021932e-10,-6.0686012303122715e-05
2022-12-07 18:56:14,1.0514029666666675,2.7519543395061463e-05,1.6571223016356576e-10,-2.75193776828313e-05
2022-12-07 19:03:19,1.0511578500000005,-0.0002331329418295,1.6595347276422474e-10,0.00023313310778297277
2022-12-07 19:10:36,1.0513144499999998,0.0001489785763379,1.6579929339785036e-10,-0.0001489784105386066
2022-12-07 19:17:59,1.051195950000001,-0.0001127160384781,1.6591592527774096e-10,0.00011271620439402527
2022-12-07 19:24:57,1.050998966666667,-0.0001873897376925,1.6610988151260921e-10,0.00018738990380238153
2022-12-07 19:32:13,1.0508569333333335,-0.0001351412682963,1.6624962856386644e-10,0.00013514143454592856
2022-12-07 19:39:16,1.0506446500000002,-0.0002020097375767,1.6645860379332829e-10,0.0002020099040353038
2022-12-07 19:46:36,1.050740783333335,9.149937929549776e-05,1.6636391372585185e-10,-9.149921293158404e-05
2022-12-07 19:54:23,1.0506296666666664,-0.0001057507888067,1.6647338811613144e-10,0.00010575095528008811
2022-12-07 20:01:22,1.0503597666666642,-0.0002568935644645,-3.1823247615479535e-09,0.00025689038213973843
2022-12-07 20:08:21,1.0500329833333328,-0.0003111156231434,1.6706065427191848e-10,0.00031111579020405425
2022-12-07 20:17:10,1.0500478166666658,1.4126540373880211e-05,1.6704598728501071e-10,-1.4126373327892925e-05
2022-12-07 20:26:35,1.0499616999999994,-8.201213820884087e-05,-1.3238079141850837e-09,8.201081440092668e-05
2022-12-07 20:37:21,1.0501127333333349,0.000143846516816,8.784397256330627e-10,-0.00014384563837627437
2022-12-07 20:46:08,1.0500431333333318,-6.627859828150148e-05,1.670506807208212e-10,6.62787653321822e-05
2022-12-07 20:53:35,1.050169383333333,0.0001202331561375,1.669264220077385e-10,-0.00012023298921107798
2022-12-07 21:02:06,1.0500960999999995,-6.97823936752408e-05,1.6699846624742952e-10,6.978256067370704e-05
2022-12-07 21:10:04,1.0503333999999998,0.0002259793175121,-3.1822988303151e-09,-0.00022598249981093033
2022-12-07 21:17:34,1.0505643999999976,0.0002199301669335,-1.202470714189583e-09,-0.0002199313694042142
2022-12-07 21:25:12,1.0504643166666656,-9.526625243726318e-05,1.6663613300286004e-10,9.526641907339619e-05
2022-12-07 21:33:49,1.0504132999999984,-4.856582547141333e-05,1.6668635276603225e-10,4.8565992157766094e-05
2022-12-07 21:41:52,1.0503296166666674,-7.966705422626136e-05,1.667687225645062e-10,7.966722099498393e-05
2022-12-07 21:49:38,1.0503441333333323,1.3821058108651316e-05,1.667544075852843e-10,-1.3820891354243731e-05
2022-12-07 21:57:18,1.0501241166666673,-0.0002094710292397,-3.182092905818915e-09,0.00020946784714679417
2022-12-07 22:04:54,1.049600383333334,-0.0004987346971857,1.6748646623582474e-10,0.0004987348646721663
2022-12-07 22:12:46,1.0500389499999994,0.0004178415648749,1.670547874771554e-10,-0.00041784139782011253
