inserttime,avgfxrate,return,predicted1,error1
2022-12-07 15:57:39,82.22555066666659,-9.717079781227782e-06,2.5640075206756592e-05,3.5357154987984375e-05
2022-12-07 16:05:33,82.21863799999964,-8.406956974933746e-05,2.5637919902801514e-05,0.00010970748965213897
2022-12-07 16:13:10,82.23145616666646,0.0001559034177483,2.6876494884490966e-05,-0.00012902692286380902
2022-12-07 16:16:43,82.2583640000005,0.0003272206840104,2.565030574798584e-05,-0.00030157037826241415
2022-12-07 16:16:43,82.25930000000038,1.1378782100287536e-05,2.3734514713287352e-05,1.2355732612999816e-05
2022-12-07 16:37:10,82.25849916666637,-9.735474700264678e-06,2.880101203918457e-05,3.853648673944925e-05
2022-12-07 16:44:42,82.24632299999996,-0.0001480232047722,2.8797216415405272e-05,0.00017682042118760528
2022-12-07 16:50:23,82.24594016666636,-4.654716705123907e-06,2.879709720611572e-05,3.345181391123963e-05
2022-12-07 17:00:10,82.25226733333326,7.69298357351752e-05,2.688298463821411e-05,-5.00468510969611e-05
2022-12-07 17:01:03,82.25477499999978,3.0487508099377227e-05,2.3733103275299074e-05,-6.754404824078153e-06
2022-12-07 17:01:03,82.25749999999977,3.31287758064366e-05,2.3733954429626465e-05,-9.394821376810136e-06
2022-12-07 17:17:23,82.25751316666647,1.600664584320985e-07,2.5650043487548828e-05,2.548997702911673e-05
2022-12-07 17:17:23,82.25749999999977,-1.6006643281083145e-07,2.3733954429626465e-05,2.38940208624373e-05
2022-12-07 17:17:23,82.25749999999977,0.0,2.3733954429626465e-05,2.3733954429626465e-05
2022-12-07 17:17:23,82.25749999999977,0.0,2.3733954429626465e-05,2.3733954429626465e-05
2022-12-07 17:17:23,82.25749999999977,0.0,2.3733954429626465e-05,2.3733954429626465e-05
2022-12-07 17:17:23,82.25749999999977,0.0,2.3733954429626465e-05,2.3733954429626465e-05
2022-12-07 18:03:27,82.2374728333331,-0.0002434691872068,2.8794455528259277e-05,0.0002722636427350593
2022-12-07 18:03:27,82.25374999999988,0.0001979288286225,2.3732786178588866e-05,-0.00017419604244391115
2022-12-07 18:03:27,82.25374999999988,0.0,2.3732786178588866e-05,2.3732786178588866e-05
2022-12-07 18:03:27,82.25374999999988,0.0,2.3732786178588866e-05,2.3732786178588866e-05
2022-12-07 18:03:27,82.25374999999988,0.0,2.3732786178588866e-05,2.3732786178588866e-05
2022-12-07 18:03:27,82.25374999999988,0.0,2.3732786178588866e-05,2.3732786178588866e-05
2022-12-07 18:03:27,82.25374999999988,0.0,2.3732786178588866e-05,2.3732786178588866e-05
2022-12-07 18:03:27,82.25374999999988,0.0,2.3732786178588866e-05,2.3732786178588866e-05
2022-12-07 18:03:27,82.25374999999988,0.0,2.3732786178588866e-05,2.3732786178588866e-05
2022-12-07 18:03:27,82.25374999999988,0.0,2.3732786178588866e-05,2.3732786178588866e-05
2022-12-07 18:03:27,82.25374999999988,0.0,2.3732786178588866e-05,2.3732786178588866e-05
2022-12-07 19:23:40,82.25376933333342,2.350450105960734e-07,2.564887523651123e-05,2.5413830225915155e-05
2022-12-07 19:23:40,82.25385000000006,9.807048027991456e-07,2.373281717300415e-05,2.2752112370205004e-05
2022-12-07 19:23:40,82.25385000000006,0.0,2.373281717300415e-05,2.373281717300415e-05
2022-12-07 19:43:45,82.25388766666592,4.579319492160514e-07,2.5648913383483887e-05,2.5190981434267837e-05
2022-12-07 19:43:45,82.25394999999959,7.578162618397163e-07,2.3732848167419432e-05,2.2975031905579716e-05
2022-12-07 20:00:56,82.43234516666679,0.0021688340397902,2.6939136981964113e-05,-0.002141894902808236
2022-12-07 20:07:59,82.38777783333326,-0.0005406534685313,2.692524194717407e-05,0.0005675787104784741
2022-12-07 20:17:01,82.36657983333342,-0.0002572954454813,2.6918630599975587e-05,0.0002842140760812756
2022-12-07 20:25:13,82.3336083333334,-0.0004003019193795,2.5673770904541015e-05,0.000425975690284041
2022-12-07 20:25:13,82.33199999999964,-1.953434771438489e-05,2.375718593597412e-05,4.329153365035901e-05
2022-12-07 20:43:16,82.34962100000021,0.0002140237088929,2.8829429149627687e-05,-0.00018519427974327232
2022-12-07 20:52:46,82.3625644999999,0.0001571774082565,2.8833463191986085e-05,-0.0001283439450645139
2022-12-07 21:00:09,82.32649999999951,-0.0004378749037178,2.375546932220459e-05,0.00046163037304000463
2022-12-07 21:00:09,82.32649999999951,0.0,2.375546932220459e-05,2.375546932220459e-05
2022-12-07 21:14:07,82.32898366666669,3.01684957720127e-05,2.567232847213745e-05,-4.49616729987525e-06
2022-12-07 21:25:09,82.3320305000002,3.700802800930521e-05,2.8823943138122557e-05,-8.184084871182654e-06
2022-12-07 21:33:02,82.34752300000021,0.0001881709937908,2.8828773498535156e-05,-0.00015934222029226482
2022-12-07 21:39:50,82.33637633333352,-0.0001353612866617,2.5674633979797362e-05,0.00016103592064149738
2022-12-07 21:48:57,82.33440083333346,-2.3993040355085717e-05,2.567401885986328e-05,4.9667059214948995e-05
2022-12-07 21:55:32,82.29913733333329,-0.0004282960663253,2.8813686370849608e-05,0.00045710975269614963
2022-12-07 22:04:54,82.31854733333329,0.0002358469435879,2.6903653144836426e-05,-0.0002089432904430636
2022-12-07 22:12:46,82.30598583333352,-0.000152596230214,2.3749072551727297e-05,0.0001763453027657273
2022-12-07 22:20:43,82.29590600000006,-0.0001224678039076,2.881267786026001e-05,0.00015128048176786004
2022-12-07 22:28:20,82.28699650000021,-0.0001082617645626,2.5659234523773194e-05,0.0001339209990863732
